,Title,Link,cor_A,inst,Author,vol_num,paper_type,Journal
0,"다매체거동모델을 이용한 대도시 자동차 배출 Polycyclic Aromatic Hydrocarbons (PAHs) 거동 해석 및 영향평가
Fate Analysis and Impact Assessment for Vehicle Polycyclic Aromatic Hydrocarbons (PAHs) Emitted from Metropolitan City Using Multimedia Fugacity Model",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002372055,유창규 /Yoo ChangKyoo,: 한국화학공학회,"이가희 /Rhee Ga hee, 황보순호 /HwangBo Soonho",479-495,0,Korean Chemical Engineering Research(HWAHAK KONGHAK)
611,"계급 정체성 형성 작업과 계급불평등의 재생산: 대형로펌 법률비서의 질적 연구
Class Work and the Reproduction of Class Inequality: A Qualitative Study of Legal Secretaries in Elite Law Firms",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002590053,양경욱 /Yang Kyung-Wook,: 한국인사조직학회,양경욱 /Yang Kyung-Wook,67-99,0,인사조직연구
612,"제도 혁신가의 양면적 담론전략: 청년유니온의 사례연구
Ambivalent Discursive Strategies of Institutional Entrepreneur: A Case Study of the Youth Community Union",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002526384,양경욱 /Yang Kyung-Wook,: 한국인사조직학회,양경욱 /Yang Kyung-Wook,49-81,0,인사조직연구
613,"커뮤니티유니온의 다양성: 청년유니온과 아르바이트노동조합의 비교연구
Varieties of Community Unionism: A Comparison between the Youth Community Union and the Arbeit Workers’ Union in South Korea",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002360199,채연주 /Chae Yeon Joo,: 한국산업노동학회,양경욱 /Yang Kyung-Wook,95-136,0,산업노동연구
614,"감정노동전략의 장단기 효과 비교연구: 감정소진과 자아 비진정성을 중심으로
The Differential Effects of Surface and Deep Acting on the Psychological Well-Being: Exploring the Time-Dependent Effects",https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002442009,양경욱 /Yang Kyung-Wook,: 연세대학교 경영연구소,채연주 /Yeon Joo Chae,57-84,0,연세경영연구
615,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0
618,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0
