,Title,Link,cor_A,inst,Author,vol_num,paper_type,Journal,Date,,
531,0,0,0,0,0,0,0,0,0,,0
532,0,0,0,0,0,0,0,0,0,,0
533,0,0,0,0,0,0,0,0,0,,0
534,"완화병동에 입원한 말기 암 환자에서 우울증이 생존기간에 미치는 영향
The Effects of Depression on the Survival of Terminal Cancer Patients in a Palliative Care Unit",0,배재남 /Jae-Nam Bae,: 한국정신신체의학회,"손지성 /Ji-Sung Son, 김원형 /KIM WONHYOUNG, 이정섭 /Jeongseop Lee, 김혜영 /Hye-Young Kim, 강상구 /Sang-Gu Kang, 최서현 /Seo-Hyeon Choi",138-146,0,정신신체의학,2019.12,,1
535,0,0,0,0,0,0,0,0,0,,0
536,0,0,0,0,0,0,0,0,0,,0
537,"BST-104, a Water Extract of Lonicera japonica, Has a Gastroprotective Effect via Antioxidant and Anti-Inflammatory Activities",0,"박동선 /Dongsun Park, 권계숙 /Kye Sook Kwon",: 한국식품영양과학회,"방병욱 /Byoung Wook Bang, 이돈행 /LEE DON HAENG, 장민정 /Min-Jung Jang, Sun Kyu Park, 김점용 /Jeom-Yong Kim",140-151,0,Journal of Medicinal Food,2019.02,,1
538,0,0,0,0,0,0,0,0,0,,0
539,0,0,0,0,0,0,0,0,0,,0
540,0,0,0,0,0,0,0,0,0,,0
541,0,0,0,0,0,0,0,0,0,,0
542,"EFFECT OF THE FIBER LAMINATION ANGLE OF A CARBON-FIBER, LAMINATED COMPOSITE PLATE ROOF ON THE CAR INTERIOR NOISE",0,이상권 /SANGKWON LEE,: 한국자동차공학회,"Sungil Bang, Yoojin Park, Yeonsoo Kim, Tae Jin Shin, Jiseon Back",73-85,0,International Journal of Automotive Technology,2019.02,,1
543,0,0,0,0,0,0,0,0,0,,0
544,0,0,0,0,0,0,0,0,0,,0
545,0,0,0,0,0,0,0,0,0,,0
546,"흡음재특성에 따른 차량 실내 음질 예측 기술
Sound Quality Prediction of Interior Noise according to the Characteristics of Sound-absorbing Materials",0,이상권 /SANGKWON LEE,: 한국소음진동공학회,"이건희 /LEE KUN HEE, 백지선 /Jiseon Baek, 안강현 /Kanghyun An, 김근영 /Keunyoung Kim",584-591,0,한국소음진동공학회논문집,2019.1,,1
547,0,0,0,0,0,0,0,0,0,,0
548,"All-in-one 어태치먼트 기반 PHC 파일 원커팅 두부정리 자동화 로봇의 프로토타입 개발
Development of an All-in-one Attachment-based PHC Pile Head Cutting Robot Prototype",0,김영석 /Young-Suk Kim,: 대한건축학회,"염동준 /Yeom Dong Jun, 박예슬 /YESUL PARK, 김준상 /KIM JUN SANG",37-44,0,대한건축학회논문집 구조계,2019.02,,1
549,0,0,0,0,0,0,0,0,0,,0
550,0,0,0,0,0,0,0,0,0,,0
551,"All-in-one 어태치먼트 기반 PHC 파일 원커팅 두부정리 자동화 로봇의 프로토타입 개발
Development of an All-in-one Attachment-based PHC Pile Head Cutting Robot Prototype",0,김영석 /Young-Suk Kim,: 대한건축학회,"염동준 /Yeom Dong Jun, 박예슬 /YESUL PARK, 김준상 /KIM JUN SANG",37-44,0,대한건축학회논문집 구조계,2019.02,,1
552,Dynamic Movement of American English Monophthongs in the hVd Syllable: Evidence from Pattern Recognition Modeling with Cepstral/ Spectral Parameters,0,홍순현 /Soonhyun Hong,: 현대문법학회,홍순현 /Soonhyun Hong,129-150,0,현대문법연구,2019.03,,1
553,Perceptual Influence of Non-Spectral Cues on Spectral Properties of Korean Vowel Signals in Seoul Corpus: A Neural Network Modeling Study,0,홍순현 /Soonhyun Hong,: 현대문법학회,홍순현 /Soonhyun Hong,135-164,0,현대문법연구,2019.06,,1
554,0,0,0,0,0,0,0,0,0,,0
555,0,0,0,0,0,0,0,0,0,,0
556,0,0,0,0,0,0,0,0,0,,0
557,0,0,0,0,0,0,0,0,0,,0
558,0,0,0,0,0,0,0,0,0,,0
559,Therapeutic Effect of 308-nm Excimer Laser on Alopecia Areata in an Animal Model,0,최광성 /Gwang Seong Choi,: 대한피부과학회,"문종혁 /Jong Hyuk Moon, 방찬일 /Chan Yl Bang, 강민지 /Min Ji Kang, 염승돈 /Yeom Seung Dohn, 윤희성 /Hee Seong Yoon, 김효진 /Hyo Jin Kim, 변지원 /BYUN JI WON, 신정현 /Jeonghyun Shin",463-466,0,Annals of Dermatology,2019.08,,1
560,Squamous Cell Carcinoma on the Fingers of Orthopedic Surgeon Induced by Occupational Radiation Exposure,0,변지원 /BYUN JI WON,: 대한피부과학회,"윤희성 /Hee Seong Yoon, 허지혜 /Heo Ji Hye, 이시협 /Si Hyub Lee, 신정현 /Jeonghyun Shin, 최광성 /Gwang Seong Choi",251-253,0,Annals of Dermatology,2019.04,,1
561,A Case of Immunoglobulin A Pemphigus: Intraepidermal Neutrophilic Dermatosis Type,0,최광성 /Gwang Seong Choi,: 대한피부과학회,"허지혜 /Heo Ji Hye, 윤희성 /Hee Seong Yoon, 이시협 /Si Hyub Lee, 염승돈 /Yeom Seung Dohn, 김루시아 /Lucia Kim, 김수찬 /Soo-Chan Kim, 변지원 /BYUN JI WON, 신정현 /Jeonghyun Shin",492-495,0,대한피부과학회지,2019.09,,1
562,Therapeutic Effect of Glucosamine on an Atopic Dermatitis Animal Model,0,최광성 /Gwang Seong Choi,: 대한피부과학회,"윤희성 /Hee Seong Yoon, 변지원 /BYUN JI WON, 신정현 /Jeonghyun Shin, 김영효 /YOUNG HYO KIM",538-544,0,Annals of Dermatology,2019.1,,1
563,0,0,0,0,0,0,0,0,0,,0
564,0,0,0,0,0,0,0,0,0,,0
565,0,0,0,0,0,0,0,0,0,,0
566,0,0,0,0,0,0,0,0,0,,0
567,0,0,0,0,0,0,0,0,0,,0
568,Atypical Fundus Manifestation of Ocular Toxocariasis,0,진희승 /Chin， Hee-Seung,: 대한안과학회,김요셉 /Joseph Kim,475-477,0,Korean Journal of Ophthalmology,2019.1,,1
569,"당뇨병환자에서 유리체절제술 후 다초점 인공수정체의 지연성 혼탁
Late Postoperative Opacification of Multifocal Intraocular Lens after Vitrectomy in a Diabetic Patient",0,0,: 대한안과학회,"윤명헌 /Myung Hun Yoon, 김세영 /Se Young Kim, 진희승 /Chin， Hee-Seung",1329-1333,0,대한안과학회지,2019.12,,1
570,"보철물의 수명 연구를 위한 온라인 평가 시스템 구축
Establishment of online evaluation system for an analysis on the longevity of dental prostheses",0,오남식 /OH NAM SIK,: 대한통합치과학회,"박영범 /YOUNG BUM PARK, 유진주 /Jin-Joo Yoo, 윤준호 /Joon-Ho Yoon, 윤승환",07월 20일,0,대한통합치과학회지,2019.01,,1
571,0,0,0,0,0,0,0,0,0,,0
572,0,0,0,0,0,0,0,0,0,,0
573,0,0,0,0,0,0,0,0,0,,0
574,0,0,0,0,0,0,0,0,0,,0
575,Relationship between occupational sunlight exposure and the incidence of renal cancer,0,김환철 /HWANCHEOL KIM,: 대한직업환경의학회,"장현석, 임종한 /Leem Jong Han, 전성수 /JEON， SEONG SOO, 박신구 /Shin-Goo Park, 이상윤 /Sangyoon Lee, 강양원 /Yangwon Kang, 최고, 김형두, 주현우, 장성욱, 원유나",01월 09일,0,Annals of Occupational and Environmental Medicine,2019.12,,1
576,0,0,0,0,0,0,0,0,0,,0
577,"모바일 게임에 대한 몰입과 만족도에 미치는 영향요인 연구
A Study on the Factors Affecting Game Flow and Satisfaction in Mobile Game",0,김철수 /Chulsoo Kim,: 한국정보시스템학회,"이진형 /Lee, Jin Hyung",183-206,0,정보시스템연구,2019.03,,1
578,"자아성취감과 몰입 매개요인을 통한 모바일게임 만족도 영향요인의 실증적 연구
An Empirical Study on Influencing Factors of Mobile Game Satisfaction through Mediating Factors of Self-fulfillment and Flow",0,김철수 /Chulsoo Kim,: 한국IT서비스학회,이진형 /Jin Hyung Lee,17-35,0,한국IT서비스학회지,2019.06,,1
579,"투자형 크라우드펀딩의 성공 영향 요인 실증분석: 업종과 유형별 분류를 중심으로
An Empirical Analysis of Influencing Factors on Success of Equity Crowdfunding: By Industry and Funding type",0,김철수 /Chulsoo Kim,: 한국전자거래학회,김종윤 /Jong-Yun Kim,35-51,0,한국전자거래학회지,2019.08,,1
580,"북한 소학교 4학년 영어교과서의 ‘수정 완성된 전개된 집필요강’ 분석
An Analysis of North Korea’s Revised and Completed Outline for the Elementary 4th Grade English Textbook",0,"이소영 /Lee, Soyoung",: 학습자중심교과교육학회,"이소영 /Lee, Soyoung",983-1000,0,학습자중심교과교육연구,2019.02,,1
581,"2015 개정 영어과 교육과정에 따른 중2 영어 교과서 어휘 분포 분석
An analysis of the distribution of vocabulary in Middle School English 2 textbooks based on 2015 Revised English National Curriculum",0,이현우 /Hyunoo Lee,: 한국중등영어교육학회,"이소영 /Lee, Soyoung",71-93,0,중등영어교육,2019.08,,1
582,0,0,0,0,0,0,0,0,0,,0
583,"소비자의 표준에 대한 인식, 태도, 지식, 표준정보탐색 조사 및표준이 필요한 분야 조사
An Investigation of the Characteristics and Demand in Consumer Standards and Search for Strategy of Effective Consumer Standards Policy",0,"허경옥 /Huh,Kyungok",: 표준인증안전학회,"홍지현 /Eunice JiHyun Hong, 김상훈 /Kim， Sang-hoon, 이현빈 /Lee, Hyunbin",15-28,0,표준인증안전학회지,2019.06,,1
584,"지각된 CSV 가치 수준과 윤리적 소비주의가 브랜드태도 및 구매의도 에 미치는 영향 : 가치일치성의 매개 효과와 CSV 연계메시지에 의한 조절효과를 중심으로
The Effectiveness of the Perceived Level of CSV and Ethical Consumerism on Brand Attitude and Purchase Intention : Focused on the Mediating Effect of Corporate-consumer Value Congruency and the Moderating Effect of CSV-Related Messages",0,김상훈 /Kim， Sang-hoon,: 한국광고학회,"강윤지 /Yoon Ji Kang, 임수현 /Lim， Soohyun",49-82,0,광고학연구,2019.07,,1
585,"조절초점에 의한 공익광고 소구유형이 광고태도에 미치는 영향에 관한 한중 비교문화연구
A Study on the Attitudes of the Public Service Announcements of the Cultural Dimension and the Regulatory Focus",0,김상훈 /Kim， Sang-hoon,: 한국소비문화학회,"우분 /Woo Bun, 김사라 /Sara Kim, 임수현 /Lim， SooHyun",167-190,0,소비문화연구,2019.09,,1
586,0,0,0,0,0,0,0,0,0,,0
587,"치매주간보호센터에서 제공하는 서비스에 대한 치매노인의 만족도와 경험
Satisfaction and Experience of the Elderly with Dementia for the Service Provided by the Dementia Day Care Center",0,0,: 한국콘텐츠학회,"김화순 /KIM HWASOON, 이영휘 /Lee， Young Whee, 정다워, 이지연",609-627,0,한국콘텐츠학회 논문지,2019.07,,1
588,"인천지역 장기요양시설과 주간보호시설 여성치매노인의 인지기능 및 영양섭취 비교
Comparison of the Cognitive Function and Nutrient Intakes of Elderly Women with Dementia in a Long-Term Care Facility and a Day-Time Care Facility in Incheon",0,장경자 /Kyung Ja Chang,: 한국식생활문화학회,"배미애 /Mi Ae Bae, 이영휘 /Lee， Young Whee, 김화순 /KIM HWASOON, 유정순 /Jeong Soon You",389-400,0,한국식생활문화학회지,2019.08,,1
589,"혈액투석 중 저강도운동이 환자의 피로, 일상생활활동수행, 긍정심리자본 및 혈압에 미치는 효과
Effects of Low Intensity Exercise Training during Hemodialysis on Fatigue, Activity of Daily Living, Positive Psychological Capital, and Blood Pressure",0,김화순 /KIM HWASOON,: 기본간호학회,"김의정, 이현숙, 신희정, 홍미정, 김소영, 김선애",62-73,0,기본간호학회지,2019.02,,1
590,Risk Factors of Amputation in Lower Extremity Trauma with Combined Femoropopliteal Arterial Injury,0,Keun-Myoung Park,: 대한혈관외과학회,"JeaHwan Kim, 전용선, 조순구 /SOON GU CHO, Kee Chun Hong",16-21,0,Vascular Specialist International,2019.03,,1
591,0,0,0,0,0,0,0,0,0,,0
592,0,0,0,0,0,0,0,0,0,,0
593,0,0,0,0,0,0,0,0,0,,0
594,"공간 채움 곡선을 활용한 좌표 기반의 교차로 ID 구성 체계에 관한 연구
A Study on the Coordinate-based Intersection ID Composition System Using Space Filling Curves",0,박수홍 /Park Soo Hong,: 한국ITS학회,"이은일, 김덕호 /kim duck ho",124-136,0,한국ITS학회 논문지,2019.12,,1
595,"액체 추진제 공급 시스템의 모델링 및 시뮬레이션 연구 동향 분석
Research Trend Analysis on Modeling and Simulation of Liquid Propellant Supply System",0,이형진 /Hyoung Jin Lee,: 한국추진공학회,"이주연 /Lee Juyeon, 차승원 /CHA SEUNG WON, 하동휘, 기원근 /Wonkeun Ki, 이재청 /Lee Jaecheong, 허환일 /Hwanil Huh, 노태성 /Tae-Seong Roh",39-50,0,한국추진공학회지,2019.12,,1
596,"전산해석을 통한 탈설계점에서의 극초음속 흡입구 성능 비교
Comparison of Performance on Hypersonic Intakes in Off-Design Conditions Through Numerical Simulations",0,이형진 /Hyoung Jin Lee,: 한국항공우주학회,"차승원 /CHA SEUNG WON, 노태성 /Tae-Seong Roh",195-203,0,한국항공우주학회지,2019.03,,1
597,"Face Offsetting Method를 적용한 고체 로켓 모터 그레인 Burn-back 해석 연구
Study on Solid Propellant Grain Burn-back Analysis Applying Face Offsetting Method",0,노태성 /Tae-Seong Roh,: 한국추진공학회,"오석환 /Oh Seok Hwan, 이상복 /SANGBOK LEE, 김용찬 /KIM YONG CHAN, 차승원 /CHA SEUNG WON, 김경래 /KIM KYOUNGRAE, 김덕민 /Kim Duk Min, 이형진 /Hyoung Jin Lee",81-91,0,한국추진공학회지,2019.08,,1
598,0,0,0,0,0,0,0,0,0,,0
599,New Viewpoint of Surface Anatomy Using the Curved Sectional Planes of a Male Cadaver,0,정범선 /Beom Sun Cung,: 대한의학회,"권구주 /KWON, KOOJOO, 신병석 /Shin Byeong Seok, 정민석 /Jung Min Suk",01월 10일,0,Journal of Korean Medical Science,2019.01,,1
600,"중소기업 내수 판로 활성화를 위한 온라인플랫폼 지원 방안 연구
A Study on Support Method of On-line Platform for Activation of Domestic Demand Market of SMEs",0,이진화 /Rhee Jin Hwa,: 한국유통학회,이진화 /Rhee Jin Hwa,201-223,0,유통연구,2015.1,,1
601,0,0,0,0,0,0,0,0,0,,0
602,0,0,0,0,0,0,0,0,0,,0
603,0,0,0,0,0,0,0,0,0,,0
604,0,0,0,0,0,0,0,0,0,,0
605,0,0,0,0,0,0,0,0,0,,0
606,0,0,0,0,0,0,0,0,0,,0
607,0,0,0,0,0,0,0,0,0,,0
608,"유체 시뮬레이션 기술을 이용한 비유체 표현기법
Non-fluid representation technique using fluid simulation",0,신병석 /Shin Byeong Seok,: 한국차세대컴퓨팅학회,"이성준 /SUNG JUN LEE, 허연진",51-61,0,한국차세대컴퓨팅학회 논문지,2019.08,,1
609,"Generation Method of 3D Human Body Level-of-Detail Model for Virtual Reality Device using Tomographic Image
가상현실 장비를 위한 단층 촬영 영상 기반 3차원 인체 상세단계 모델 생성 기법",0,"권구주 /KWON, KOOJOO",: 한국차세대컴퓨팅학회,"위우찬, 허연진, 이성준 /SUNG JUN LEE, 김지온 /JION KIM, 신병석 /Shin Byeong Seok",40-50,0,한국차세대컴퓨팅학회 논문지,2019.08,,1
610,"양방향 2D Gabor 필터를 이용한 교차점 검출 기법
Intersection detection technique using bidirectional 2D Gabor filter",0,신병석 /Shin Byeong Seok,: 한국차세대컴퓨팅학회,"허연진, 김주환, 이철희 /Cheol-Hee Lee",43-52,0,한국차세대컴퓨팅학회 논문지,2019.1,,1
611,0,0,0,0,0,0,0,0,0,,0
612,0,0,0,0,0,0,0,0,0,,0
613,0,0,0,0,0,0,0,0,0,,0
614,0,0,0,0,0,0,0,0,0,,0
615,"현대 패션에 나타난 스트라이프의 표현 양상
Expressions of Stripes in Contemporary Fashion Design",0,우주형 /Juhyung Woo,: 한국패션디자인학회,정현,01월 15일,0,한국패션디자인학회지,2019.06,,1
616,0,0,0,0,0,0,0,0,0,,0
617,BioPATH: A Biomarker Study in Asian Patients with HER2+ Advanced Breast Cancer Treated with Lapatinib and Other Anti-HER2 Therapy,0,노정실 /Jungsil Ro,: 대한암학회,"김성배 /Sung-Bae Kim, 도인구 /In-Gu Do, Janice Tsang, 김태유 /Tae-You Kim, Yoon Sim Yap, Gerardo Cornelio, 공경엽 /Gyungyub Gong, 백순명 /SOONMYUNG PAIK, 이수이 /Lee Su ee, Ting-Ying Ng, 박사라 /Sarah Park, 오호석 /Oh, Ho-Suk, Joanne Chiu, 손주혁 /joohyuk Sohn, 이문희 /moon hee Lee, 최영진, 이은미 /Lee Eun Mi, 박경화 /Kyong Hwa Park, Christos Nathaniel",1527-1539,0,Cancer Research and Treatment,2019.1,,1
618,0,0,0,0,0,0,0,0,0,,0
619,0,0,0,0,0,0,0,0,0,,0
620,0,0,0,0,0,0,0,0,0,,0
621,"팔라디오 건축이론서의 구성 및 분석기법에 관한 연구
A Study on the Analysis and the Composition of Palladio’s Architectural Theory",0,임종엽 /Lim jong yup,: 한국문화공간건축학회,"김윤겸 /Kim, Yun Kyeom",137-144,0,한국문화공간건축학회논문집,2019.11,,1
622,"소규모 유휴시설의 재활용을 통한 공연교육공간 구성에 관한 연구
A Study on the Composition of Performance Education Space Through Recycling of Small Unused Facilities",0,임종엽 /Lim jong yup,: 한국교육시설학회,윤원덕,03월 08일,0,교육시설,2019.01,,1
623,0,0,0,0,0,0,0,0,0,,0
624,0,0,0,0,0,0,0,0,0,,0
625,0,0,0,0,0,0,0,0,0,,0
626,0,0,0,0,0,0,0,0,0,,0
627,0,0,0,0,0,0,0,0,0,,0
628,Influence of various carbon capture technologies on the performance of natural gas-fired combined cycle power plants,0,김동섭 /Kim Tong Seop,: 대한기계학회,"안지호 /Ahn， Ji Ho, 정지훈 /Ji Hun Jeong, 최병선 /Byeong Seon Choi",1431-1440,0,Journal of Mechanical Science and Technology,2019.03,,1
629,A comparative performance analysis of a solid oxide fuel cell and gas turbine combined cycles with carbon capture technologies,0,김동섭 /Kim Tong Seop,: 대한기계학회,"최병선 /Byeong Seon Choi, 안지호 /Ahn， Ji Ho, 이재홍 /Jae Hong Lee",1463-1475,0,Journal of Mechanical Science and Technology,2019.03,,1
630,0,0,0,0,0,0,0,0,0,,0
631,"블랙박스 모델을 사용한 가스터빈 동적거동해석 속도 향상
Improvement of Computing Speed of Dynamic Simulation of Gas Turbines using a Black Box Model",0,김동섭 /Kim Tong Seop,: 한국유체기계학회,김민재,14-21,0,한국유체기계학회 논문집,2019.04,,1
632,0,0,0,0,0,0,0,0,0,,0
633,"순산소연소 이산화탄소 포집을 적용한 석탄가스화 복합화력 발전시스템에서 산소공급방식 변경에 의한 효율향상 분석
Analysis of Efficiency Enhancement of the Integrated Gasification Combined Cycle with Oxy-Combustion Carbon Capture by Changing the Oxygen Supply System",0,김동섭 /Kim Tong Seop,: 한국수소및신에너지학회,"조연우 /YEON WOO CHO, 안지호 /JI HO AHN",347-355,0,한국수소및신에너지학회논문집,2019.08,,1
634,A study on 65 % potential efficiency of the gas turbine combined cycle,0,김동섭 /Kim Tong Seop,: 대한기계학회,"권현민 /Hyun-Min Kwon, 문성원 /Seong Won Moon, 강도원 /KANG， DO WON, 손정락 /Jeong L. Sohn, 이정호 /Lee， Jungho",4535-4543,0,Journal of Mechanical Science and Technology,2019.09,,1
635,0,0,0,0,0,0,0,0,0,,0
636,"파이로테크닉 분리 너트 거동에 대한 설계 인자의 영향 분석
Influence of Design Parameters on the Behavior of Pyrotechnic Separation Nut",0,조진연 /CHO JIN YEON,: 한국항공우주학회,"우정민 /Jeongmin Woo, 김정호 /JEONGHO KIM, 장승교 /Seung-gyo Jang, 이효남, 양희원",617-628,0,한국항공우주학회지,2019.09,,1
637,"비행 환경에 따른 극초음속 비행체의 구조 건전성에 관한 연구
A Study on the Structural Integrity of Hypersonic Vehicles According to Flight Conditions",0,조진연 /CHO JIN YEON,: 한국항공우주학회,"강연철 /Kang Yeon Cheol, 김규빈 /Kim GyuBin, 김정호 /JEONGHO KIM, 김헌주",695-704,0,한국항공우주학회지,2019.1,,1
638,"무인 무미익 항공기의 무게중심 변화를 고려한 L1 적응제어비행제어 법칙 설계 및 성능 검증
Design and Performance Verification of L1 Adaptive Flight Control Law Considering the Change of Center of Gravity for Unmanned Tailless Aircraft",0,최기영 /Keeyoung Choi,: 한국항공우주학회,"고동현 /Dong-hyeon Ko, 강지수 /Ji-soo Kang",114-121,0,한국항공우주학회지,2019.02,,1
639,"유무인기 협업 기반의 SEAD 임무 수행절차 분석
Analysis of SEAD Mission Procedures for Manned-Unmanned Aerial Vehicles Teaming",0,유창경 /Chang-Kyung Ryoo,: 한국항공우주학회,"김정훈, 서원익 /Wonik Seo, 최기영 /Keeyoung Choi",678-685,0,한국항공우주학회지,2019.09,,1
640,"소형무인기 상용 안정성 증대 장치 로직 추정과 검증
Estimation and Verification of Commercial Stability Augmentation System Logic for Small UAV",0,최기영 /Keeyoung Choi,: 한국항공우주학회,"고동현, RAHIMYMOHAMAD /Mohamad Rahimy",821-829,0,한국항공우주학회지,2019.11,,1
641,0,0,0,0,0,0,0,0,0,,0
642,0,0,0,0,0,0,0,0,0,,0
643,0,0,0,0,0,0,0,0,0,,0
644,0,0,0,0,0,0,0,0,0,,0
645,0,0,0,0,0,0,0,0,0,,0
646,0,0,0,0,0,0,0,0,0,,0
647,"역량중심 체육과 교육과정 적용을 위한 표현 영역의 내용체계 및 역량 요소 분석
Analysis on System of Content & Elements of Expression Area Competency for Application of Competency-centered Physical Education Curriculum",0,조미혜 /CHO MIHYE,: 학습자중심교과교육학회,홍애령 /Aeryung Hong,551-571,0,학습자중심교과교육연구,2019.02,,1
648,"역량기반 전문무용교육과정 재구조화 연구
A Study on the Re-structulization of Competency-based Specialized Dance Curriculum in Korea",0,조미혜 /CHO MIHYE,: 한국교육과정평가원,"이윤경 /Lee, Yoonkyung",155-184,0,교육과정평가연구,2019.05,,1
649,"중학교 남자 체육교사의 표현영역 수업실천의 어려움
A Study On The Difficulties Of Teaching Expression Domain For The Male P.E Teacher In The Middle School",0,조미혜 /CHO MIHYE,: 한국여성체육학회,정상필,33-47,0,한국여성체육학회지,2019.12,,1
650,"영어사 교수법: 학부 저학년생을 위한 강의 모델
Teaching the History of the English Language: A Model for Junior Undergraduates",0,문안나 /An-Nah Moon,: 한국영어학학회,김명숙 /Myungsook Kim,49-77,0,영어학연구,2019.12,,1
651,"후세 다츠지와 박열의 헌법의식－‘조선건국헌법초안’을 중심으로－
Huse Tatsuzi and Park Yol’s Sense of Constitution －by The Civil Draft of the Constitution of Korea(1946)－",0,이경주 /Kyeongju Lee,: 한일민족문제학회,이경주 /Kyeongju Lee,80-129,0,韓日民族問題硏究,2019.06,,1
652,"일본의 사법권 독립과 민주화
The Independence and Democracy of the Judiciary in Japan",0,이경주 /Kyeongju Lee,: 한국공법학회,이경주 /Kyeongju Lee,253-283,0,공법연구,2019.1,,1
653,0,0,0,0,0,0,0,0,0,,0
654,0,0,0,0,0,0,0,0,0,,0
655,0,0,0,0,0,0,0,0,0,,0
656,0,0,0,0,0,0,0,0,0,,0
657,0,0,0,0,0,0,0,0,0,,0
658,Energy Efficient Out-of-Band Candidate Channel Sensing Using Particle Swarm Optimization,0,유상조 /Sang-Jo Yoo,: 한국통신학회,"아니쉬 /Anish Prasad Shrestha, 김종식 /Joung-Sik Kim, 최재각 /Jae-Kark Choi, 음수빈 /Soobin Um, 최정원 /Jeung-Won Cho",30-37,0,한국통신학회논문지,2019.01,,1
659,0,0,0,0,0,0,0,0,0,,0
660,"산불 방재용 무선 센서 네트워크에서 딥 러닝 기반의 온도 센서 데이터 추정 및 산불 전파 예측
Deep Learning Based Temperature Sensor Data and Wildfire Propagation Prediction in Duty Cycled Wireless Sensor Network",0,유상조 /Sang-Jo Yoo,: 한국통신학회,"윤완규 /Wan-Kyu Yun, 송유진 /Yoo-Jin Song, 문지선 /Ji-Sun Moon, 장성진 /Sungjeen Jang",1092-1104,0,한국통신학회논문지,2019.06,,1
661,0,0,0,0,0,0,0,0,0,,0
662,0,0,0,0,0,0,0,0,0,,0
663,"신체 영역 네트워크에서 의료 정보 수집 시스템을 위한 저지연 및 고신뢰성을 갖는 Q-Learning 기반의 라우팅 프로토콜
Q-Learning Based Dynamic Routing Protocol with Low Latency and High Reliability for Medical Data Collection System Using Body Area Networks",0,유상조 /Sang-Jo Yoo,: 한국통신학회,"최유진 /Yoo-Jin Choi, 권정훈 /Jeong-Hoon Kwon, 나호정 /Ho-Jeong Na",2090-2101,0,한국통신학회논문지,2019.11,,1
664,0,0,0,0,0,0,0,0,0,,0
665,0,0,0,0,0,0,0,0,0,,0
666,0,0,0,0,0,0,0,0,0,,0
667,"스마트 팩토리 구축을 위한 동적인 환경에서의 DQN 강화학습 기반 로봇 최적 이동 경로 탐색
DQN Reinforcement Learning: The Robot’s Optimum Path Navigation in Dynamic Environments for Smart Factory",0,유상조 /Sang-Jo Yoo,: 한국통신학회,"박광석 /Kwang-Seok Park, 박진만 /Jin-Man Park, 윤완규 /Wan-Kyu Yun",2269-2279,0,한국통신학회논문지,2019.12,,1
668,0,0,0,0,0,0,0,0,0,,0
669,0,0,0,0,0,0,0,0,0,,0
670,0,0,0,0,0,0,0,0,0,,0
671,0,0,0,0,0,0,0,0,0,,0
672,0,0,0,0,0,0,0,0,0,,0
673,0,0,0,0,0,0,0,0,0,,0
674,0,0,0,0,0,0,0,0,0,,0
675,0,0,0,0,0,0,0,0,0,,0
676,"First Genetic Data of Nebalia koreana (Malacostraca, Leptostraca) with DNA Barcode Divergence among Nebalia Species",0,민기식 /Gi-Sik Min,: 한국동물분류학회,송지훈 /Song Ji-Hun,37-39,0,한국동물분류학회지,2019.01,,1
677,First Record of the Brackish Water Amphipod Jesogammarus (Jesogammarus) hinumensis (Amphipoda: Anisogammaridae) from Korea with DNA Barcode Analysis among Jesogammarus Species,0,민기식 /Gi-Sik Min,: 한국동물분류학회,"이치우, Ko Tomikawa",151-155,0,한국동물분류학회지,2019.07,,1
678,Three feather mites (Acari: Sarcoptiformes: Astigmata) isolated from Tringa glareola in South Korea,0,민기식 /Gi-Sik Min,: 국립생물자원관,"한영덕 /Han, Yeong-Deok",215-224,0,Journal of Species Research,2019.05,,1
679,Four Unrecorded Species of Genus Alloptes (Acari: Sarcoptiformes: Alloptidae) from Charadriiform Birds in South Korea,0,민기식 /Gi-Sik Min,: 한국동물분류학회,"한영덕 /Han, Yeong-Deok",63-72,0,한국동물분류학회지,2019.04,,1
680,New record of two feather mites (Acari: Sarcoptiformes: Astigmata) isolated from Actitis hypoleucos in South Korea,0,민기식 /Gi-Sik Min,: 국립생물자원관,"한영덕 /Han, Yeong-Deok",225-232,0,Journal of Species Research,2019.05,,1
681,0,0,0,0,0,0,0,0,0,,0
682,0,0,0,0,0,0,0,0,0,,0
683,0,0,0,0,0,0,0,0,0,,0
684,0,0,0,0,0,0,0,0,0,,0
685,0,0,0,0,0,0,0,0,0,,0
686,"직업전문학교 학생들의 자기결정성과 진로준비행동에 관한 매개효과: 진로결정몰입 중심으로
Mediating Effect between Self-Determination and Career Preparation Behavior of Students at Vocational Training School : focusing on Commitment to Career Choice",0,김연성 /KIM YOUN SUNG,: 한국산업정보학회,"이수경 /Lee, Soo Kyoung",125-144,0,한국산업정보학회논문지,2019.02,,1
687,"의류기업의 품질 개선 방안 연구: Quality 4.0 매트릭스를 활용한 쿠트스마트 사례
A Study on Improving the Quality of Clothing Companies: Focusing on Kutesmart using Quality 4.0 Matrix",0,김연성 /KIM YOUN SUNG,: 한국품질경영학회,"장진명 /Jin-Myeong Jang, 서승주 /Seo， Seung Ju, 이윤아 /Lee， Yuna",199-211,0,품질경영학회지,2019.03,,1
688,0,0,0,0,0,0,0,0,0,,0
