,Unnamed: 0,사번,논문연번,Title,cor_A,inst,Author,vol_num,paper_type,Journal,Date,Affilation,val_title
1761,1761,211065,45,0,0,0,0,0,0,0,0,0,unknown--
1762,1762,211065,46,0,0,0,0,0,0,0,0,0,unknown--
1763,1763,211066,25,Comparison between an electronic version of the foot and ankle outcome score and the standard paper version A randomized multicenter study,Choi Y(corresponding author),"LIPPINCOTT WILLIAMS & WILKINS, TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, PA 19103 USA","Park Jae Yong, Kim Bom Soo, Lee Hyun June, Kim Yu Mi, Kim Hyong Nyun, Kang Hwa Jun, Cho Jae Ho, Choi SeongJu, Choi Youngrak",e17440,Article,MEDICINE,OCT 2019,"Park Jae Yong[Hallym Univ], Kim Bom Soo[Inha Univ Hosp], Lee Hyun June[Wonkwang Univ], Kim Yu Mi[Wonkwang Univ], Kim Hyong Nyun[Hallym Univ], Kang Hwa Jun[Hallym Univ], Cho Jae Ho[Hallym Univ], Choi SeongJu[CHA Univ], Choi Youngrak[Ulsan Univ]",valid
1764,1764,211066,26,0,0,0,0,0,0,0,0,0,unknown--
1765,1765,211066,27,Effects of Human Placenta Extract (Laennec) on Ligament Healing in a Rodent Model,Kim BS(corresponding author),"PHARMACEUTICAL SOC JAPAN, 2-12-15 SHIBUYA, SHIBUYA-KU, TOKYO, 150-0002, JAPAN","Shin Eun Ho, Kim Moonhang, Hada Binika, Oh Chang Taek, Jang Min Jung, Kim Jeom Yong, Han Hae Jung, Kim Dong Hwan, Choi Byung Hyune, Kim Born Soo",1988-1995,Article,BIOLOGICAL & PHARMACEUTICAL BULLETIN,DEC 2019,"Kim Moonhang[Seoul Natl Univ Hosp], Hada Binika[Inha Univ], Choi Byung Hyune[Inha Univ], Kim Born Soo[Inha Univ]",valid
1766,1766,211070,62,Melatonin levels in patients with primary open angle glaucoma with high or low intraocular pressure,0,"ASSOC RESEARCH VISION OPHTHALMOLOGY INC, 12300 TWINBROOK PARKWAY, ROCKVILLE, MD 20852-1606 USA","Kim Na Rae, Chin Hee Seung, Kim Jung Yong",0,Meeting Abstract,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,JUL 2018,"Kim Na Rae[Inha Univ Hosp], Chin Hee Seung[Inha Univ Hosp], Kim Jung Yong[Inha Univ Hosp]",valid
1767,1767,211070,63,"Relationships between Hearing Loss and the Prevalences of Cataract, Glaucoma, Diabetic Retinopathy, and Age-Related Macular Degeneration in Korea",Kim NR(corresponding author),"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Kim Joon Mo, Kim Se Young, Chin Hee Seung, Kim Hyun Ji, Kim Na Rae",1078,Article,JOURNAL OF CLINICAL MEDICINE,JUL 2019,"Kim Joon Mo[Sungkyunkwan Univ], Kim Hyun Ji[Inha Univ]",valid
1768,1768,211072,24,0,0,0,0,0,0,0,0,0,unknown--
1769,1769,211196,18,0,0,0,0,0,0,0,0,0,unknown--
1770,1770,211203,29,0,0,0,0,0,0,0,0,0,unknown--
1771,1771,211203,30,Measuring the efficiency changes of private universities of Korea: A two-stage network data envelopment analysis,Oh DH(corresponding author),"ELSEVIER SCIENCE INC, STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA","Shamohammadi Mehdi, Oh Dong-hyun",119730,Article,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,NOV 2019,"Shamohammadi Mehdi[Inha Univ], Oh Dong-hyun[Inha Univ]",valid
1772,1772,211204,47,Durable soft neural micro-electrode coating by an electrochemical synthesis of PEDOT:PSS / graphene oxide composites,"Yang SG(corresponding author), Shim BS(corresponding author)","PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Lee Seunghyeon, Eom Taesik, Kim Min-Kyoung, Yang Su-Geun, Shim Bong Sup",79-90,Article,ELECTROCHIMICA ACTA,AUG 1 2019,"Lee Seunghyeon[Inha Univ], Eom Taesik[Inha Univ], Kim Min-Kyoung[Inha Univ], Yang Su-Geun[Inha Univ], Shim Bong Sup[Inha Univ]",valid
1773,1773,211204,48,"Impedimetric Biosensors for Detecting Vascular Endothelial Growth Factor (VEGF) Based on Poly(3,4-ethylene dioxythiophene) (PEDOT)/Gold Nanoparticle (Au NP) Composites",Martin DC(corresponding author),"FRONTIERS MEDIA SA, AVENUE DU TRIBUNAL FEDERAL 34, LAUSANNE, CH-1015, SWITZERLAND","Kim Minsoo, Iezzi Raymond Jr., Shim Bong Sup, Martin David C.",234,Article,FRONTIERS IN CHEMISTRY,APR 16 2019,"Kim Minsoo[Univ Delaware], Iezzi Raymond Jr.[Mayo Clin], Martin David C.[Univ Delaware]",valid
1774,1774,211204,49,Effect of Post-sulfuric Acid Nano-fibrillization Process on the Coating and Barrier Properties of Cellulose Nanofibril,Shim BS(corresponding author),"POLYMER SOC KOREA, ROOM 601, HATCHON BUILDING, 831 YEOKSAM-DONG, KANGNAM-KU, SEOUL 135-792, SOUTH KOREA","Kwak Hyo Won, Heo Jae Eun, Her Kyeonga, Lee Hohyun, Jin Hyoung-Joon, Shim Bong Sup",32-37,Article,POLYMER-KOREA,JAN 2019,"Kwak Hyo Won[Inha Univ], Heo Jae Eun[Inha Univ], Her Kyeonga[Inha Univ], Lee Hohyun[Inha Univ], Jin Hyoung-Joon[Inha Univ], Shim Bong Sup[Inha Univ]",valid
1775,1775,211204,50,0,0,0,0,0,0,0,0,0,unknown--
1776,1776,211204,51,BEAUTY AND VANITY IN RELATION TO NEW FOOD TYPES: A STUDY ON THE NUTRICOSMETICS MARKET,Mashorca KS(corresponding author),"UNIV NOVE JULHO, AV FRANCISCO MATARAZZO 612, AGUA BRANCA, SAO PAULO, C05001-100, BRAZIL","Mashorca Kelly Soffner, Spers Eduardo Eugenio, Vetucci Juliana de Proenca, Ribeiro da Silva Hermes Moretti",401-417,Article,REVISTA BRASILEIRA DE MARKETING,JUL-SEP 2016,"Mashorca Kelly Soffner[Univ Sao Paulo], Spers Eduardo Eugenio[Univ Sao Paulo], Vetucci Juliana de Proenca[ESALQ USP], Ribeiro da Silva Hermes Moretti[Univ Sao Paulo]",invalid (0.43)
1777,1777,211204,52,Naturally Derived Melanin Nanoparticle Composites with High Electrical Conductivity and Biodegradability,Shim BS(corresponding author),"WILEY-V C H VERLAG GMBH, POSTFACH 101161, 69451 WEINHEIM, GERMANY","Eom Taesik, Jeon Jisoo, Lee Seunghyeon, Woo Kyungbae, Heo Jae Eun, Martin David C., Wie Jeong Jae, Shim Bong Sup",1900166,Article,PARTICLE & PARTICLE SYSTEMS CHARACTERIZATION,OCT 2019,"Eom Taesik[Inha Univ], Jeon Jisoo[Inha Univ], Lee Seunghyeon[Inha Univ], Woo Kyungbae[Inha Univ], Heo Jae Eun[Inha Univ], Martin David C.[Univ Delaware], Wie Jeong Jae[Inha Univ], Shim Bong Sup[Inha Univ]",valid
1778,1778,211204,53,Controlled release of doxorubicin from polyethylene glycol functionalized melanin nanoparticles for breast cancer therapy: Part I. Production and drug release performance of the melanin nanoparticles,Mutlu M(corresponding author),"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Ozlu Busra, Kabay Gozde, Bocek Ilyas, Yilmaz Merve, Piskin Ayse Kevser, Shim Bong Sup, Mutlu Mehmet",118613,Article,INTERNATIONAL JOURNAL OF PHARMACEUTICS,OCT 30 2019,"Bocek Ilyas[TOBB Univ Econ & Technol], Yilmaz Merve[Hacettepe Univ], Piskin Ayse Kevser[Hacettepe Univ], Shim Bong Sup[Inha Univ], Mutlu Mehmet[TOBB Univ Econ & Technol]",valid
1779,1779,211205,111,0,0,0,0,0,0,0,0,0,unknown--
1780,1780,211205,112,0,0,0,0,0,0,0,0,0,unknown--
1781,1781,211205,113,Laser irradiation synthesis and photocatalytic properties of TiO2-SiO2 hybrid thin films,"Eom H(corresponding author), Jeong DY(corresponding author)","ELSEVIER SCIENCE SA, PO BOX 564, 1001 LAUSANNE, SWITZERLAND","Bak Chaewon, Kang Hyun Wook, Lee Changyeop, Jeong Dae-Yong, Eom Hyeonjin",32-41,Article,THIN SOLID FILMS,MAY 31 2019,"Kang Hyun Wook[Chonnam Natl Univ], Lee Changyeop[Korea Inst Ind Technol KITECH], Jeong Dae-Yong[Inha Univ], Eom Hyeonjin[Korea Inst Ind Technol KITECH]",valid
1782,1782,211205,114,0,0,0,0,0,0,0,0,0,unknown--
1783,1783,211205,115,Pyroelectric Energy Conversion and Its ApplicationsFlexible Energy Harvesters and Sensors,"Jeong DY(corresponding author), Ryu J(corresponding author)","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Thakre Atul, Kumar Ajeet, Song Hyun-Cheol, Jeong Dae-Yong, Ryu Jungho",2170,Article,SENSORS,MAY 1 2019,"Thakre Atul[Yeungnam Univ], Kumar Ajeet[Yeungnam Univ], Song Hyun-Cheol[KIST], Jeong Dae-Yong[Inha Univ]",valid
1784,1784,211205,116,A Comparison Study of Fatigue Behavior of Hard and Soft Piezoelectric Single Crystal Macro-Fiber Composites for Vibration Energy Harvesting,"Hwang GT(corresponding author), Ryu J(corresponding author)","MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Peddigari Mahesh, Kim Ga-Yeon, Park Chan Hee, Min Yuho, Kim Jong-Woo, Ahn Cheol-Woo, Choi Jong-Jin, Hahn Byung-Dong, Choi Joon-Hwan, Park Dong-Soo",2196,Article,SENSORS,MAY 1 2019,"Peddigari Mahesh[KIMS], Kim Ga-Yeon[KIMS], Park Chan Hee[KIMS], Min Yuho[KIMS], Kim Jong-Woo[KIMS], Ahn Cheol-Woo[KIMS], Choi Jong-Jin[KIMS], Hahn Byung-Dong[KIMS], Choi Joon-Hwan[KIMS], Park Dong-Soo[KIMS]",valid
1785,1785,211205,117,Prospects and challenges of the electrocaloric phenomenon in ferroelectric ceramics,"Ryu JH(corresponding author), Jeong DY(corresponding author)","ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND","Kumar Ajeet, Thakre Atul, Jeong Dae-Yong, Ryu Jungho",6836-6859,Review,JOURNAL OF MATERIALS CHEMISTRY C,JUN 21 2019,"Kumar Ajeet[Yeungnam Univ], Thakre Atul[Yeungnam Univ], Jeong Dae-Yong[Inha Univ]",valid
1786,1786,211205,118,0,0,0,0,0,0,0,0,0,unknown--
1787,1787,211205,119,A comparative investigation of structural and optical properties of annealing modified mullite bismuth ferrite,Dabra N(corresponding author),"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND","Kaur Baljinder, Singh Lakhbir, Garg Tarun, Jeong Dae-Yong, Dabra Navneet, Hundal Jasbir S.",52-63,Article,FERROELECTRICS LETTERS SECTION,JUN 28 2019,Jeong Dae-Yong[Inha Univ],valid
1788,1788,211205,121,0,0,0,0,0,0,0,0,0,unknown--
1789,1789,211205,122,Biodegradable Electrospun Poly(lactic acid) Nanofibers for Effective PM 2.5 Removal,"Wang ZL(corresponding author), Ren KL(corresponding author)","WILEY-V C H VERLAG GMBH, POSTFACH 101161, 69451 WEINHEIM, GERMANY","Zhang Jinxi, Gong Shaobo, Wang Chenchen, Jeong Dae-Yong, Wang Zhong Lin, Ren Kailiang",1900259,Article,MACROMOLECULAR MATERIALS AND ENGINEERING,OCT 2019,"Zhang Jinxi[Chinese Acad Sci], Jeong Dae-Yong[Inha Univ]",valid
1790,1790,211205,123,0,0,0,0,0,0,0,0,0,unknown--
1791,1791,211206,23,Virtual vs. actual body: applicability of anthropomorphic avatars to enhance exploratory creativity in architectural design education,Cho M(corresponding author),"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND","Hong Seung Wan, Park Jiyoung, Cho Minjung",520-527,Article,ARCHITECTURAL SCIENCE REVIEW,NOV 2 2019,"Hong Seung Wan[Inha Univ], Park Jiyoung[Inha Univ], Cho Minjung[Inha Univ]",valid
1792,1792,211207,29,Enhancing public acceptance of renewable heat obligation policies in South Korea: Consumer preferences and policy implications,Lee YG(corresponding author),"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Lim Sesil, Huh Sung-Yoon, Shin Jungwoo, Lee Jongsu, Lee Yong-Gil",1167-1177,Article,ENERGY ECONOMICS,JUN 2019,"Lim Sesil[Seoul Natl Univ], Huh Sung-Yoon[Seoul Natl Univ], Shin Jungwoo[Univ Texas Austin], Lee Jongsu[Seoul Natl Univ], Lee Yong-Gil[Inha Univ]",valid
1793,1793,211207,30,Change of Data-Driven Drug Design Trends Through Patent Analysis,Lee YG(corresponding author),"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Kim Jong-Hyun, Lee Yong-Gil",492,Article,PROCESSES,AUG 2019,"Kim Jong-Hyun[Inha Univ], Lee Yong-Gil[Inha Univ]",valid
1794,1794,211207,31,Co-development strategy of gas and electricity in developing countries,Lee YG(corresponding author),"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND","Kim Jong-Hyun, Lee Yong-Gil",239-250,Article,GEOSYSTEM ENGINEERING,SEP 3 2019,"Kim Jong-Hyun[Inha Univ], Lee Yong-Gil[Inha Univ]",valid
1795,1795,211207,32,0,0,0,0,0,0,0,0,0,unknown--
1796,1796,211208,43,Thermal-Hydraulic-Mechanical coupling analysis using FLAC3D-TOUGH2 for an in situ heater test at Horonobe underground research laboratory,Kwon S(corresponding author),"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND","Kwon Sangki, Lee Changsoo",289-298,Article,GEOSYSTEM ENGINEERING,SEP 3 2019,"Kwon Sangki[Inha Univ], Lee Changsoo[Korea Atom Energy Res Inst]",valid
1797,1797,211208,44,Numerical Investigation of Radial Strain-Controlled Uniaxial Compression Test of aspo Diorite in Grain-Based Model,Kwon S(corresponding author),"SPRINGER WIEN, SACHSENPLATZ 4-6, PO BOX 89, A-1201 WIEN, AUSTRIA","Chung Jaehong, Lee Hyeji, Kwon Sangki",3659-3674,Article,ROCK MECHANICS AND ROCK ENGINEERING,OCT 2019,"Chung Jaehong[Inha Univ], Lee Hyeji[Inha Univ], Kwon Sangki[Inha Univ]",valid
1798,1798,211208,45,0,0,0,0,0,0,0,0,0,unknown--
1799,1799,211208,46,0,0,0,0,0,0,0,0,0,unknown--
1800,1800,211209,37,0,0,0,0,0,0,0,0,0,unknown--
1801,1801,211209,38,0,0,0,0,0,0,0,0,0,unknown--
1802,1802,211209,39,0,0,0,0,0,0,0,0,0,unknown--
1803,1803,211209,40,0,0,0,0,0,0,0,0,0,unknown--
1804,1804,211210,16,0,0,0,0,0,0,0,0,0,unknown--
1805,1805,211211,18,0,0,0,0,0,0,0,0,0,unknown--
1806,1806,211212,66,0,0,0,0,0,0,0,0,0,unknown--
1807,1807,211212,67,0,0,0,0,0,0,0,0,0,unknown--
1808,1808,211212,68,0,0,0,0,0,0,0,0,0,unknown--
1809,1809,211212,69,0,0,0,0,0,0,0,0,0,unknown--
1810,1810,211212,70,0,0,0,0,0,0,0,0,0,unknown--
1811,1811,211214,49,Prenatal particulate matter affects new asthma via airway hyperresponsiveness in schoolchildren,Hong SJ(corresponding author),"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Yang Song-I, Lee So-Yeon, Kim Hyo-Bin, Kim Hwan-Cheol, Leem Jong-Han, Yang Hyeon-Jong, Kwon Hyeok, Seo Ju-Hee, Cho Hyun-Ju, Yoon Jisun",675-684,Article,ALLERGY,APR 2019,"Yang Song-I[Hallym Univ], Lee So-Yeon[Univ Ulsan], Kim Hyo-Bin[Inje Univ], Kim Hwan-Cheol[Inha Univ], Leem Jong-Han[Inha Univ], Yang Hyeon-Jong[Soonchunhyang Univ], Kwon Hyeok[Univ Ulsan], Seo Ju-Hee[Dankook Univ Hosp], Cho Hyun-Ju[Catholic Kwandong Univ], Yoon Jisun[Univ Ulsan]",valid
1812,1812,211214,52,0,0,0,0,0,0,0,0,0,unknown--
1813,1813,211214,53,Household air pollution and caste-ethnic differences in undernutrition among children in Nepal,Kim HC(corresponding author),"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND","Lamichhane Dirga Kumar, Leem Jong Han, Kim Hwan Cheol",0,Article; Early Access,ARCHIVES OF ENVIRONMENTAL & OCCUPATIONAL HEALTH,0,"Lamichhane Dirga Kumar[Inha Univ], Leem Jong Han[Inha Univ], Kim Hwan Cheol[Inha Univ]",valid
1814,1814,211214,54,Family-based case-control study of exposure to household humidifier disinfectants and risk of idiopathic interstitial pneumonia,Leem JH(corresponding author),"PUBLIC LIBRARY SCIENCE, 1160 BATTERY STREET, STE 100, SAN FRANCISCO, CA 94111 USA","Lamichhane Dirga Kumar, Leem Jong-Han, Lee Sang-Min, Yang Hyeon-Jong, Kim Jaiyong, Lee Jong-Hyun, Ko Jung Keun, Kim Hwan Cheol, Park Dong-Uk, Cheong Hae-Kwan",e0221322,Article,PLOS ONE,SEP 5 2019,"Lamichhane Dirga Kumar[Inha Univ], Lee Sang-Min[Seoul Natl Univ], Yang Hyeon-Jong[Soonchunhyang Univ], Kim Jaiyong[Hanyang Univ], Ko Jung Keun[Inha Univ], Kim Hwan Cheol[Inha Univ], Park Dong-Uk[Korea Natl Open Univ], Cheong Hae-Kwan[Sungkyunkwan Univ]",valid
1815,1815,211214,55,Cohort profile: Beyond birth cohort study - The Korean CHildren's ENvironmental health Study (Ko-CHENS),"Kim Y(corresponding author), Ha E(corresponding author)","ACADEMIC PRESS INC ELSEVIER SCIENCE, 525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA","Jeong Kyoung Sook, Kim Suejin, Kim Woo Jin, Kim Hwan-Cheol, Bae Jisuk, Hong Yun-Chul, Ha Mina, Ahn Kangmo, Lee Ji-Young, Kim Yangho",358-366,Article,ENVIRONMENTAL RESEARCH,MAY 2019,"Jeong Kyoung Sook[Hallym Univ], Kim Suejin[Natl Inst Environm Res], Kim Hwan-Cheol[Inha Univ], Bae Jisuk[Daegu Catholic Univ], Hong Yun-Chul[Seoul Natl Univ], Ha Mina[Dankook Univ], Lee Ji-Young[ Ewha Womans Univ], Kim Yangho[ Univ Ulsan]",valid
1816,1816,211214,56,"Estimates of the Prevalence, Intensity and the Number of Workers Exposed to Cigarette Smoking across Occupations and Industries in Korea",Koh DH(corresponding author),"KOREAN ACAD MEDICAL SCIENCES, 302 75 DONG DU ICHON, DONG YONGSAN KU, SEOUL 140 031, SOUTH KOREA","Jung Hyejung, Koh Dong-Hee, Choi Sangjun, Park Ju-Hyun, Kim Hwan-Cheol, Lee Sang-Gil, Park Donguk",e213,Article,JOURNAL OF KOREAN MEDICAL SCIENCE,AUG 12 2019,"Jung Hyejung[Catholic Kwandong Univ], Koh Dong-Hee[Catholic Kwandong Univ], Choi Sangjun[Catholic Univ Daegu], Park Ju-Hyun[Dongguk Univ], Kim Hwan-Cheol[Inha Univ], Park Donguk[Korea Natl Open Univ]",valid
1817,1817,212003,8,0,0,0,0,0,0,0,0,0,unknown--
1818,1818,212003,9,0,0,0,0,0,0,0,0,0,unknown--
1819,1819,212003,10,0,0,0,0,0,0,0,0,0,unknown--
1820,1820,212003,11,0,0,0,0,0,0,0,0,0,unknown--
1821,1821,212003,12,0,0,0,0,0,0,0,0,0,unknown--
1822,1822,212004,15,0,0,0,0,0,0,0,0,0,unknown--
1823,1823,212006,21,0,0,0,0,0,0,0,0,0,unknown--
1824,1824,212008,20,0,0,0,0,0,0,0,0,0,unknown--
1825,1825,212008,21,0,0,0,0,0,0,0,0,0,unknown--
1826,1826,212009,17,Dewetting mechanisms and their exploitation for the large-scale fabrication of advanced nanophotonic systems,"Makarov S(corresponding author), Ye J(corresponding author)","TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND","Ye Jongpil, Zuev Dmitry, Makarov Sergey",439-477,Review,INTERNATIONAL MATERIALS REVIEWS,NOV 17 2019,"Ye Jongpil[Inha Univ], Zuev Dmitry[ITMO Univ], Makarov Sergey[ITMO Univ]",valid
1827,1827,212010,78,Parallel Image Captioning Using 2D Masked Convolution,Kwon J(corresponding author),"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Poleak Chanrith, Kwon Jangwoo",1871,Article,APPLIED SCIENCES-BASEL,MAY 1 2019,"Poleak Chanrith[Inha Univ], Kwon Jangwoo[Inha Univ]",valid
1828,1828,212010,79,0,0,0,0,0,0,0,0,0,unknown--
1829,1829,212010,80,0,0,0,0,0,0,0,0,0,unknown--
1830,1830,212011,60,An analysis pipeline for estimating true intake from repeated measurements with random errors,Lee W(corresponding author),"TAYLOR & FRANCIS INC, 530 WALNUT STREET, STE 850, PHILADELPHIA, PA 19106 USA","Jo Seongil, Kim Jeongseon, Lee Woojoo",1239-1254,Article,COMMUNICATIONS IN STATISTICS-THEORY AND METHODS,MAR 4 2019,"Jo Seongil[Chonbuk Natl Univ], Kim Jeongseon[Natl Canc Ctr], Lee Woojoo[Inha Univ]",valid
1831,1831,212011,61,Investigating dependence between frequency and severity via simple generalized linear models,Ahn JY(corresponding author),"KOREAN STATISTICAL SOC, SCIENCE & TECHNOLOGY, BLDG RM 709, 635-4 YEOGSAM-DONG, KANGNAM-GU, SEOUL, 135-703, SOUTH KOREA","Lee Woojoo, Park Sojung C., Ahn Jae Youn",13-28,Article,JOURNAL OF THE KOREAN STATISTICAL SOCIETY,MAR 2019,"Lee Woojoo[Inha Univ], Park Sojung C.[Seoul Natl Univ], Ahn Jae Youn[Ewha Womans Univ]",valid
1832,1832,212011,62,On testing the hidden heterogeneity in negative binomial regression models,Lee W(corresponding author),"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Kim Jeonghwan, Lee Woojoo",457-470,Article,METRIKA,MAY 2019,"Kim Jeonghwan[Inha Univ], Lee Woojoo[Inha Univ]",valid
1833,1833,212011,65,Discovering hidden statistical issues through individual-level models in ecological studies,Lee W(corresponding author),"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND","Kim Soeun, Lee Woojoo",2540-2552,Article,JOURNAL OF APPLIED STATISTICS,OCT 26 2019,"Kim Soeun[Univ Texas Hlth Sci Ctr Houston], Lee Woojoo[Inha Univ]",valid
1834,1834,212011,67,BALLI: Bartlett-adjusted likelihood-based linear model approach for identifying differentially expressed genes with RNA-seq data,Won S(corresponding author),"BMC, CAMPUS, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Park Kyungtaek, An Jaehoon, Gim Jungsoo, Seo Minseok, Lee Woojoo, Park Taesung, Won Sungho",540,Article,BMC GENOMICS,JUL 2 2019,"Park Kyungtaek[Seoul Natl Univ], An Jaehoon[Seoul Natl Univ], Gim Jungsoo[Chosun Univ], Lee Woojoo[Inha Univ]",valid
1835,1835,212011,69,Hypothesis testing via a penalized-likelihood approach,Ng CT(corresponding author),"KOREAN STATISTICAL SOC, SCIENCE & TECHNOLOGY, BLDG RM 709, 635-4 YEOGSAM-DONG, KANGNAM-GU, SEOUL, 135-703, SOUTH KOREA","Quynh Van Nong, Ng Chi Tim, Lee Woojoo, Lee Youngjo",265-277,Article,JOURNAL OF THE KOREAN STATISTICAL SOCIETY,JUN 2019,"Quynh Van Nong[Chonnam Natl Univ], Ng Chi Tim[Chonnam Natl Univ], Lee Woojoo[Inha Univ], Lee Youngjo[Seoul Natl Univ]",valid
1836,1836,212011,72,Diagnostic accuracy of SOX11 immunohistochemistry in mantle cell lymphoma: A meta-analysis,Kim H(corresponding author),"PUBLIC LIBRARY SCIENCE, 1160 BATTERY STREET, STE 100, SAN FRANCISCO, CA 94111 USA","Lee Woojoo, Shin Eun, Kim Bo-Hyung, Kim Hyunchul",e0225096,Article,PLOS ONE,NOV 12 2019,"Lee Woojoo[Inha Univ], Shin Eun[Hallym Univ], Kim Hyunchul[Hallym Univ]",valid
1837,1837,212011,73,Inconsistency associated with SOX11 immunohistochemistry in mantle cell lymphoma: a meta-analysis,Kim H(corresponding author),"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Lee Woojoo, Shin Eun, Kim Bo Hyung, Kim Hyunchul",109-119,Article,JOURNAL OF HEMATOPATHOLOGY,SEP 2019,"Lee Woojoo[Inha Univ], Shin Eun[Hallym Univ], Kim Hyunchul[Hallym Univ]",valid
1838,1838,212011,74,Nondiagnostic Percutaneous Transthoracic Needle Biopsy of Lung Lesions: A Multicenter Study of Malignancy Risk,Park CM(corresponding author),"RADIOLOGICAL SOC NORTH AMERICA, 820 JORIE BLVD, OAK BROOK, IL 60523 USA","Lee Kyung Hee, Lim Kun Young, Suh Young Joo, Hur Jin, Han Dae Hee, Kang Mi-Jin, Choo Ji Yung, Kim Cherry, Kim Jung Im, Yoon Soon Ho",814-823,Article,RADIOLOGY,MAR 2019,"Lee Kyung Hee[Seoul Natl Univ], Lim Kun Young[Natl Canc Ctr], Suh Young Joo[Yonsei Univ], Han Dae Hee[Catholic Univ Korea], Kang Mi-Jin[Inje Univ], Choo Ji Yung[Korea Univ], Kim Cherry[Korea Univ], Kim Jung Im[Kyung Hee Univ], Yoon Soon Ho[Seoul Natl Univ]",valid
1839,1839,212011,75,0,0,0,0,0,0,0,0,0,unknown--
1840,1840,212014,18,"Sharing health information online in South Korea: motives, topics, and antecedents",Park K(corresponding author),"OXFORD UNIV PRESS, GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND","Kye S. Y., Shim M., Kim Y. C., Park K.",182-192,Article,HEALTH PROMOTION INTERNATIONAL,APR 2019,"Kye S. Y.[Natl Canc Ctr], Shim M.[Inha Univ], Kim Y. C.[Yonsei Univ]",valid
1841,1841,212014,21,Outrage effects on food risk perception as moderated by risk attitude,Ju Y(corresponding author),"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND","You Myoungsoon, Lim Jeongsub, Shim Minsun, Ju Youngkee",1522-1531,Article,JOURNAL OF RISK RESEARCH,DEC 2 2019,"You Myoungsoon[Seoul Natl Univ], Lim Jeongsub[Sogang Univ], Shim Minsun[Inha Univ], Ju Youngkee[Hallym Univ]",valid
1842,1842,212014,22,0,0,0,0,0,0,0,0,0,unknown--
1843,1843,212014,23,0,0,0,0,0,0,0,0,0,unknown--
1844,1844,212015,58,Roles of myokines in exercise-induced improvement of neuropsychiatric function,Kang JH(corresponding author),"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Kim Sujin, Choi Ji-Young, Moon Sohee, Park Dong-Ho, Kwak Hyo-Bum, Kang Ju-Hee",491-505,Review,PFLUGERS ARCHIV-EUROPEAN JOURNAL OF PHYSIOLOGY,MAR 2019,"Choi Ji-Young[Inha Univ], Moon Sohee[Inha Univ], Park Dong-Ho[Inha Univ], Kwak Hyo-Bum[Inha Univ], Kang Ju-Hee[Inha Univ]",valid
